"number","year","vom","latitude","longitude","sd","chu","silk_chu","total_chu","silking_date","Mean_PP_Month_1","Mean_PP_Month_2","Mean_PP_Month_3","Mean_PP_Month_4","Mean_PP_Month_5","Mean_PP_Month_6","Mean_PP_Month_7","Mean_Rad_Month_1","Mean_Rad_Month_2","Mean_Rad_Month_3","Mean_Rad_Month_4","Mean_Rad_Month_5","Mean_Rad_Month_6","Mean_Rad_Month_7","Mean_SWE_Month_1","Mean_SWE_Month_2","Mean_SWE_Month_3","Mean_SWE_Month_4","Mean_SWE_Month_5","Mean_VPD_Month_1","Mean_VPD_Month_2","Mean_VPD_Month_3","Mean_VPD_Month_4","Mean_VPD_Month_5","Mean_VPD_Month_6","Mean_VPD_Month_7","Mean_Tmean_Month_1","Mean_Tmean_Month_2","Mean_Tmean_Month_3","Mean_Tmean_Month_4","Mean_Tmean_Month_5","Mean_Tmean_Month_6","Mean_Tmean_Month_7","Sum_EPE_i_Month_1","Sum_EPE_i_Month_2","Sum_EPE_i_Month_3","Sum_EPE_i_Month_4","Sum_EPE_i_Month_5","Sum_EPE_i_Month_6","Sum_EPE_i_Month_7","Sum_ETE_i_Month_1","Sum_ETE_i_Month_2","Sum_ETE_i_Month_3","Sum_ETE_i_Month_4","Sum_ETE_i_Month_5","Sum_ETE_i_Month_6","Sum_ETE_i_Month_7"
812,2016,3.83,43.126701,-81.405818,2016-05-10,2925,1680.60113202436,3614.46057,2016-07-27,1.91064516129032,2.54,4.59838709677419,2.75333333333333,1.77967741935484,1.742,2.74064516129032,6.01349339223548,9.58555179748966,13.4446074821645,18.8370520830533,21.2111513331839,22.6834168725633,19.2732348125839,27.1983870967742,24.9958620689655,11.8635483870968,4.64966666666667,0,0.355700967741935,0.396403448275862,0.575672903225806,0.6164,1.1020764516129,1.35919633333333,1.73677064516129,-4.35806451612903,-2.85689655172414,2.79516129032258,4.83366666666667,13.7301612903226,18.182,21.4195161290323,0,0,1,0,0,0,1,0,0,0,0,0,5,7
813,2016,0.2,42.948981,-80.1151,NA,2375,1364.59066275482,3884.5829106,2016-07-10,1.65387096774194,2.53862068965517,4.27032258064516,2.22966666666667,1.1041935483871,1.64266666666667,2.69193548387097,6.31138010854839,9.47093990947586,12.9294687639774,19.0658607529367,21.8916261989645,22.1656237050633,19.5165608410677,24.2383870967742,4.72172413793103,1.89645161290323,3.839,0,0.389406129032258,0.424304827586207,0.595375161290323,0.624448666666667,1.13848129032258,1.46159433333333,1.71468677419355,-3.1991935483871,-2.00689655172414,3.24322580645161,4.81433333333333,13.7582258064516,18.5638333333333,22.1664516129032,0,1,1,0,0,0,1,0,0,0,0,1,1,4
814,2016,0.2,45.157919,-76.033576,2016-04-30,2875,1651.87290754531,3488.3445576,2016-07-23,1.84354838709677,3.96620689655172,3.19258064516129,1.238,0.72741935483871,1.753,2.93064516129032,5.95918817988387,9.26452920304138,14.3470816211677,23.06085362116,24.0109281021581,21.3337220794467,19.7052781091419,55.598064516129,103.592068965517,154.668709677419,129.068,37.0367741935484,0.258021612903226,0.275337586206897,0.440217419354839,0.533688666666667,0.99920064516129,1.22389666666667,1.52394483870968,-7.50435483870968,-7.6851724137931,-0.854677419354839,3.57933333333333,14.0325806451613,18.1245,21.1914516129032,0,2,0,0,0,0,1,0,0,0,0,3,5,7
815,2016,0.29,43.201827,-81.39817,NA,NA,NA,3658.9144296,NA,2.16032258064516,2.86689655172414,4.82451612903226,2.87933333333333,1.92741935483871,1.59433333333333,2.54870967741935,6.07414243505161,9.69532618687586,14.3737954388548,19.1692956944367,21.4530056980161,22.6961782252467,19.4564643049,49.2974193548387,54.9420689655172,43.4512903225806,8.57433333333333,0,0.352929677419355,0.392184827586207,0.570840322580645,0.610302333333333,1.09399935483871,1.34726533333333,1.71933064516129,-4.50032258064516,-3.03844827586207,2.62274193548387,4.63233333333333,13.588064516129,18.015,21.2611290322581,0,0,1,0,0,0,1,0,0,0,0,0,5,7
816,2016,1.16,44.122656,-77.026493,2016-04-24,3000,1723.69346874293,3767.0763096,2016-07-24,2.14193548387097,4.12310344827586,2.89096774193548,1.244,0.831612903225806,2.46466666666667,0.503225806451613,6.07317168210323,9.15532291178621,13.0297122220032,19.19332716393,21.6584008431419,21.1212872517267,20.8344260612129,34.2509677419355,30.7762068965517,12.8151612903226,0.608333333333333,0,0.345038709677419,0.36033724137931,0.522984838709677,0.601668666666667,1.03843,1.352598,1.57649161290323,-4.39758064516129,-4.41689655172414,1.51935483870968,4.80266666666667,13.5998387096774,18.1848333333333,22.4201612903226,0,2,1,0,0,0,0,0,0,0,0,0,0,5
817,2016,0.2,44.321852,-78.797962,2016-05-20,2875,1651.87290754531,3266.8975788,2016-08-02,2.35774193548387,2.13,4.04903225806452,2.00266666666667,0.720967741935484,1.70033333333333,2.03838709677419,6.18460166929355,9.66886225821724,14.0173182192032,21.8533476420067,22.2613238087774,22.1585611413733,20.5224385057516,69.8296774193548,72.2665517241379,71.6867741935484,49.463,2.15,0.299022258064516,0.340624482758621,0.471810967741935,0.514440666666667,0.977083548387097,1.18375133333333,1.47434967741935,-6.10661290322581,-5.225,0.236774193548387,3.36416666666667,12.7083870967742,17.184,20.9779032258065,0,0,0,0,0,0,0,0,0,0,0,1,3,7
818,2016,0.2,44.321852,-78.797962,2016-05-20,2825,1623.14468306626,3266.8975788,2016-08-01,2.35774193548387,2.13,4.04903225806452,2.00266666666667,0.720967741935484,1.70033333333333,2.03838709677419,6.18460166929355,9.66886225821724,14.0173182192032,21.8533476420067,22.2613238087774,22.1585611413733,20.5224385057516,69.8296774193548,72.2665517241379,71.6867741935484,49.463,2.15,0.299022258064516,0.340624482758621,0.471810967741935,0.514440666666667,0.977083548387097,1.18375133333333,1.47434967741935,-6.10661290322581,-5.225,0.236774193548387,3.36416666666667,12.7083870967742,17.184,20.9779032258065,0,0,0,0,0,0,0,0,0,0,0,1,3,7
819,2016,0.6,44.321852,-78.797962,2016-05-20,2300,1321.49832603625,3266.8975788,2016-07-21,2.35774193548387,2.13,4.04903225806452,2.00266666666667,0.720967741935484,1.70033333333333,2.03838709677419,6.18460166929355,9.66886225821724,14.0173182192032,21.8533476420067,22.2613238087774,22.1585611413733,20.5224385057516,69.8296774193548,72.2665517241379,71.6867741935484,49.463,2.15,0.299022258064516,0.340624482758621,0.471810967741935,0.514440666666667,0.977083548387097,1.18375133333333,1.47434967741935,-6.10661290322581,-5.225,0.236774193548387,3.36416666666667,12.7083870967742,17.184,20.9779032258065,0,0,0,0,0,0,0,0,0,0,0,1,3,7
820,2016,3.85,44.321852,-78.797962,2016-05-20,2500,1436.41122395244,3266.8975788,2016-07-25,2.35774193548387,2.13,4.04903225806452,2.00266666666667,0.720967741935484,1.70033333333333,2.03838709677419,6.18460166929355,9.66886225821724,14.0173182192032,21.8533476420067,22.2613238087774,22.1585611413733,20.5224385057516,69.8296774193548,72.2665517241379,71.6867741935484,49.463,2.15,0.299022258064516,0.340624482758621,0.471810967741935,0.514440666666667,0.977083548387097,1.18375133333333,1.47434967741935,-6.10661290322581,-5.225,0.236774193548387,3.36416666666667,12.7083870967742,17.184,20.9779032258065,0,0,0,0,0,0,0,0,0,0,0,1,3,7
821,2016,0.2,43.549621,-80.789807,NA,2675,1536.96000962911,3448.1329158,2016-07-23,2.4758064516129,2.58896551724138,4.70354838709677,3.01066666666667,1.36354838709677,1.51466666666667,2.44903225806452,6.09171534943871,9.41198342602414,14.2646645981452,19.5728785640633,21.9800590534581,22.8712343028167,19.6383814132903,47.938064516129,52.708275862069,45.7041935483871,21.1136666666667,0,0.321888064516129,0.365900689655172,0.525082258064516,0.565464,1.03516419354839,1.24950633333333,1.51181258064516,-5.70435483870968,-4.15741379310345,1.51903225806452,3.64783333333333,13.0117741935484,17.19,20.5524193548387,0,0,1,0,0,0,0,0,0,0,0,1,2,5
822,2016,5.3,42.853726,-81.547778,NA,NA,NA,3842.707176,NA,1.59612903225806,2.54551724137931,4.1841935483871,2.55533333333333,1.53354838709677,2.096,3.06096774193548,6.12290858409355,9.29950255185517,13.2961689742484,18.2259428482267,21.5329563695516,22.37912627847,19.1660561767387,10.5612903225806,5.73379310344828,2.2458064516129,2.27666666666667,0,0.371477096774194,0.416226896551724,0.594424516129032,0.648772333333333,1.14044709677419,1.43895933333333,1.82801774193548,-3.64822580645161,-2.13344827586207,3.36758064516129,5.51466666666667,14.0704838709677,18.8283333333333,22.0448387096774,0,0,0,0,0,0,0,0,0,0,0,0,5,7
823,2016,1.23,42.855879,-81.891906,NA,NA,NA,3897.8371158,NA,1.04870967741935,2.51689655172414,3.98774193548387,2.262,1.88225806451613,2.59366666666667,2.80967741935484,6.16630769053548,8.88491828372069,13.3478474446161,18.5842801838067,21.3855566983839,22.17626121024,19.3354270844161,2.5241935483871,0.768965517241379,2.10870967741935,1.884,0,0.380867096774194,0.419257586206897,0.604833548387097,0.658113666666667,1.15340935483871,1.47403566666667,1.91852580645161,-3.31806451612903,-1.97413793103448,3.61370967741935,5.73233333333333,14.1195161290323,19.0068333333333,22.2970967741935,0,0,1,0,0,1,0,0,0,0,0,0,5,8
824,2016,1.01,43.243962,-80.395259,NA,3100,1781.14991770103,3679.9958334,2016-07-28,1.87709677419355,2.36068965517241,5.15322580645161,3.01333333333333,1.15709677419355,1.55333333333333,3.04645161290323,6.17649112035806,9.52217085046207,12.9812704626194,19.4953986371733,21.9888581591548,22.7932612325,19.4859829468032,28.6758064516129,19.6555172413793,7.93064516129032,8.28366666666667,0,0.353124838709677,0.398673793103448,0.566992580645161,0.592858666666667,1.08485516129032,1.362393,1.63212161290323,-4.34741935483871,-2.80155172413793,2.67758064516129,4.459,13.736935483871,18.3031666666667,21.7582258064516,0,0,2,0,0,0,0,0,0,0,0,1,6,8
825,2016,1.04,45.11414,-75.76017,NA,2875,1651.87290754531,3535.217808,2016-07-23,1.35548387096774,4.76551724137931,2.63548387096774,1.28066666666667,0.814193548387097,1.52966666666667,2.56903225806452,6.12504389491935,9.08314459871379,14.5974674181258,23.0492155208767,23.8640171105484,21.6720888295833,20.0606043407065,43.9493548387097,92.7975862068966,154.15935483871,122.154333333333,30.3245161290323,0.26440064516129,0.278785862068965,0.450807096774194,0.545622,0.996892903225806,1.21437266666667,1.5161535483871,-7.18,-7.39758620689655,-0.560645161290323,3.82216666666667,14.1438709677419,18.3678333333333,21.4062903225806,0,2,0,0,0,0,1,0,0,0,0,3,5,7
826,2016,2.04,42.760321,-82.124414,NA,NA,NA,3989.5101666,NA,1.02161290322581,2.02448275862069,3.94741935483871,2.172,1.78096774193548,2.86366666666667,2.95645161290323,6.02107953727097,8.80442377795517,13.3312928809871,18.49182927297,21.0959593037613,22.1618159004433,18.9094340423742,1.0441935483871,0,1.85096774193548,1.25333333333333,0,0.394201290322581,0.42786275862069,0.619884838709677,0.673981,1.17632096774194,1.52174333333333,1.97912838709677,-2.89241935483871,-1.65568965517241,3.94338709677419,6.07083333333333,14.3162903225806,19.42,22.6533870967742,0,0,1,0,0,1,1,0,0,0,0,0,5,9
827,2016,0.3,43.900861,-80.152773,2016-05-03,2650,1522.59589738959,3393.7166136,2016-07-23,1.96645161290323,2.52793103448276,5.33064516129032,3.13033333333333,1.44677419354839,1.422,1.93774193548387,6.35051151638387,9.80383255185517,14.5866760651032,21.6484575238367,24.5101858865645,22.25681889399,20.4940232528,91.8654838709677,105.091379310345,120.91935483871,118.822333333333,34.3867741935484,0.289528064516129,0.335501034482759,0.467782580645161,0.533167666666667,1.00590806451613,1.24492466666667,1.53156225806452,-6.65241935483871,-5.335,0.0969354838709678,3.0095,12.7316129032258,17.0488333333333,20.7488709677419,0,1,1,0,0,0,0,0,0,0,0,1,4,6
828,2016,0.2,43.900861,-80.152773,2016-05-03,2600,1493.86767291054,3393.7166136,2016-07-22,1.96645161290323,2.52793103448276,5.33064516129032,3.13033333333333,1.44677419354839,1.422,1.93774193548387,6.35051151638387,9.80383255185517,14.5866760651032,21.6484575238367,24.5101858865645,22.25681889399,20.4940232528,91.8654838709677,105.091379310345,120.91935483871,118.822333333333,34.3867741935484,0.289528064516129,0.335501034482759,0.467782580645161,0.533167666666667,1.00590806451613,1.24492466666667,1.53156225806452,-6.65241935483871,-5.335,0.0969354838709678,3.0095,12.7316129032258,17.0488333333333,20.7488709677419,0,1,1,0,0,0,0,0,0,0,0,1,4,6
829,2016,0.2,43.900861,-80.152773,2016-05-03,2550,1465.13944843149,3393.7166136,2016-07-21,1.96645161290323,2.52793103448276,5.33064516129032,3.13033333333333,1.44677419354839,1.422,1.93774193548387,6.35051151638387,9.80383255185517,14.5866760651032,21.6484575238367,24.5101858865645,22.25681889399,20.4940232528,91.8654838709677,105.091379310345,120.91935483871,118.822333333333,34.3867741935484,0.289528064516129,0.335501034482759,0.467782580645161,0.533167666666667,1.00590806451613,1.24492466666667,1.53156225806452,-6.65241935483871,-5.335,0.0969354838709678,3.0095,12.7316129032258,17.0488333333333,20.7488709677419,0,1,1,0,0,0,0,0,0,0,0,1,4,6
830,2016,0.2,43.900861,-80.152773,2016-05-03,2650,1522.59589738959,3393.7166136,2016-07-23,1.96645161290323,2.52793103448276,5.33064516129032,3.13033333333333,1.44677419354839,1.422,1.93774193548387,6.35051151638387,9.80383255185517,14.5866760651032,21.6484575238367,24.5101858865645,22.25681889399,20.4940232528,91.8654838709677,105.091379310345,120.91935483871,118.822333333333,34.3867741935484,0.289528064516129,0.335501034482759,0.467782580645161,0.533167666666667,1.00590806451613,1.24492466666667,1.53156225806452,-6.65241935483871,-5.335,0.0969354838709678,3.0095,12.7316129032258,17.0488333333333,20.7488709677419,0,1,1,0,0,0,0,0,0,0,0,1,4,6
831,2016,0.24,45.392268,-76.19035,2016-05-18,2700,1551.32412186864,3312.4002906,2016-07-26,1.58451612903226,3.55827586206897,3.66967741935484,1.31033333333333,1.06225806451613,1.43033333333333,3.53677419354839,5.84431823176129,9.13633131854138,13.7819443057774,22.9372780929,23.5935613138742,21.5172688098067,19.379466111029,53.3061290322581,93.171724137931,140.537741935484,131.058666666667,41.4370967741935,0.249592903225806,0.267943103448276,0.435144516129032,0.525049666666667,1.02952419354839,1.24645433333333,1.56439161290323,-7.92983870967742,-7.88586206896552,-1.14983870967742,3.42033333333333,14.1214516129032,18.212,21.1853225806452,0,2,0,0,0,0,1,0,0,0,0,3,7,8
832,2016,0.2,44.39925,-79.965162,NA,NA,NA,3560.0854524,NA,1.90548387096774,1.88758620689655,4.64709677419355,1.76666666666667,1.33774193548387,1.219,1.34806451612903,6.0605475014129,9.4795909847,13.4409863038387,21.1481731619633,21.4706853266484,22.3921607541767,20.2612755969419,57.0248387096774,59.1279310344828,61.2496774193548,25.497,0,0.328355161290323,0.361296206896552,0.496972258064516,0.531199666666667,1.01772935483871,1.255839,1.51181419354839,-5.06806451612903,-4.42258620689655,0.733548387096774,3.14966666666667,12.736935483871,17.498,21.4598387096774,0,0,1,0,0,0,0,0,0,0,0,2,3,6
833,2016,0.33,45.248483,-75.025173,2016-05-05,2775,1594.41645858721,3491.8994778,2016-07-22,1.51290322580645,4.26034482758621,2.98290322580645,1.86666666666667,0.810645161290323,2.594,2.76129032258065,5.96354592673548,9.24460559462414,14.3273275546677,23.15149331905,24.4738376975323,20.4456406432767,19.4183496275548,47.9587096774194,93.8837931034483,155.061290322581,133.771333333333,43.32,0.254150967741935,0.279367931034483,0.453128064516129,0.533031666666667,1.01311903225806,1.318117,1.62557290322581,-7.64145161290323,-7.22706896551724,-0.620322580645161,3.54483333333333,14.0033870967742,18.3596666666667,21.2582258064516,0,2,0,0,0,1,1,0,0,0,0,3,5,6
834,2016,0.2,45.246564,-75.026439,2016-05-03,2775,1594.41645858721,3504.3064326,2016-07-21,1.51290322580645,4.26034482758621,2.98290322580645,1.86666666666667,0.810645161290323,2.594,2.76129032258065,5.96354592673548,9.24460559462414,14.3273275546677,23.15149331905,24.4738376975323,20.4456406432767,19.4183496275548,47.9587096774194,93.8837931034483,155.061290322581,133.771333333333,43.32,0.254150967741935,0.279367931034483,0.453128064516129,0.533031666666667,1.01311903225806,1.318117,1.62557290322581,-7.64145161290323,-7.22706896551724,-0.620322580645161,3.54483333333333,14.0033870967742,18.3596666666667,21.2582258064516,0,2,0,0,0,1,1,0,0,0,0,3,5,6
835,2016,1.81,42.453432,-81.879203,2016-05-06,3100,1781.14991770103,3973.1367696,2016-07-25,0.996774193548387,2.02551724137931,3.54516129032258,2.35033333333333,1.23129032258065,2.32966666666667,3.16516129032258,6.12111887535484,8.92588640164483,13.2188198589645,17.85435457757,21.3825332025323,22.7993334032833,19.2227485053548,0.610645161290323,0.172413793103448,2.57903225806452,0.710666666666667,0,0.401138387096774,0.442301724137931,0.623171935483871,0.693121,1.17758741935484,1.523296,1.9203335483871,-2.84741935483871,-1.46810344827586,3.75516129032258,5.86066666666667,13.9433870967742,19.3641666666667,22.456935483871,0,0,0,0,0,0,1,0,0,0,0,0,5,8
836,2016,5.63,42.453432,-81.879203,2016-05-06,NA,NA,3973.1367696,NA,0.996774193548387,2.02551724137931,3.54516129032258,2.35033333333333,1.23129032258065,2.32966666666667,3.16516129032258,6.12111887535484,8.92588640164483,13.2188198589645,17.85435457757,21.3825332025323,22.7993334032833,19.2227485053548,0.610645161290323,0.172413793103448,2.57903225806452,0.710666666666667,0,0.401138387096774,0.442301724137931,0.623171935483871,0.693121,1.17758741935484,1.523296,1.9203335483871,-2.84741935483871,-1.46810344827586,3.75516129032258,5.86066666666667,13.9433870967742,19.3641666666667,22.456935483871,0,0,0,0,0,0,1,0,0,0,0,0,5,8
837,2016,1.08,42.453432,-81.879203,2016-05-06,3375,1939.1551523358,3973.1367696,2016-07-31,0.996774193548387,2.02551724137931,3.54516129032258,2.35033333333333,1.23129032258065,2.32966666666667,3.16516129032258,6.12111887535484,8.92588640164483,13.2188198589645,17.85435457757,21.3825332025323,22.7993334032833,19.2227485053548,0.610645161290323,0.172413793103448,2.57903225806452,0.710666666666667,0,0.401138387096774,0.442301724137931,0.623171935483871,0.693121,1.17758741935484,1.523296,1.9203335483871,-2.84741935483871,-1.46810344827586,3.75516129032258,5.86066666666667,13.9433870967742,19.3641666666667,22.456935483871,0,0,0,0,0,0,1,0,0,0,0,0,5,8
838,2016,0.97,42.453432,-81.879203,2016-05-06,3100,1781.14991770103,3973.1367696,2016-07-25,0.996774193548387,2.02551724137931,3.54516129032258,2.35033333333333,1.23129032258065,2.32966666666667,3.16516129032258,6.12111887535484,8.92588640164483,13.2188198589645,17.85435457757,21.3825332025323,22.7993334032833,19.2227485053548,0.610645161290323,0.172413793103448,2.57903225806452,0.710666666666667,0,0.401138387096774,0.442301724137931,0.623171935483871,0.693121,1.17758741935484,1.523296,1.9203335483871,-2.84741935483871,-1.46810344827586,3.75516129032258,5.86066666666667,13.9433870967742,19.3641666666667,22.456935483871,0,0,0,0,0,0,1,0,0,0,0,0,5,8
839,2016,0.2,42.833834,-80.549069,2016-05-04,2550,1465.13944843149,3851.0896302,2016-07-14,1.60387096774194,2.46206896551724,5.55548387096774,2.163,0.892903225806452,1.66733333333333,3.29709677419355,6.27663895778065,9.60101407872069,13.3268133449452,18.8643497318833,21.4336559889,22.0993816212767,19.1139071282839,16.1064516129032,4.2951724137931,7.45548387096774,3.74933333333333,0,0.38027064516129,0.417066206896552,0.594034193548387,0.625954333333333,1.1424564516129,1.44238966666667,1.67778451612903,-3.43322580645161,-2.10103448275862,3.41661290322581,5.1575,13.9817741935484,18.5983333333333,22.0108064516129,0,0,1,0,0,0,0,0,0,0,0,1,1,4
840,2016,0.28,45.332317,-76.290651,2016-04-29,2875,1651.87290754531,3504.09354,2016-07-23,1.6341935483871,3.52827586206897,3.71838709677419,1.267,0.858064516129032,1.338,3.47935483870968,5.87377724695161,8.98456947344483,13.8600784197935,22.9178648710367,23.7855581916871,21.7734519388067,19.5154465657452,53.671935483871,92.9796551724138,140.51935483871,117.950666666667,30.1035483870968,0.252811935483871,0.273129310344828,0.438097419354839,0.528188666666667,1.0282335483871,1.21560066666667,1.52378161290323,-7.79370967741936,-7.78120689655172,-1.00290322580645,3.52783333333333,14.1722580645161,18.219,21.2474193548387,0,2,0,0,0,0,1,0,0,0,0,3,8,8
841,2016,0.21,44.11687,-77.715116,NA,NA,NA,3493.4332128,NA,3.16258064516129,4.44965517241379,3.65612903225806,1.98366666666667,1.14806451612903,2.627,1.19935483870968,6.18693008756774,9.28514174354138,14.5461728066516,21.3995036787967,21.8780518728645,21.55048130705,20.8003436597419,57.2974193548387,73.6175862068965,71.8206451612903,37.1093333333333,0.132903225806452,0.313742580645161,0.345764137931034,0.486699677419355,0.538787,0.983723870967742,1.279794,1.56091903225806,-5.37677419354839,-4.83896551724138,0.840645161290323,3.80533333333333,12.7027419354839,17.2865,21.2751612903226,1,1,1,0,0,0,0,0,0,0,0,0,0,5
842,2016,0.2,44.9885941,-75.2544758,2016-04-29,2975,1709.32935650341,3573.2759244,2016-07-24,1.04709677419355,4.47724137931035,2.49483870967742,1.62266666666667,0.859354838709677,2.829,2.07548387096774,6.19678694029677,9.05961137425517,14.5606744735774,22.5811357249933,23.5184338038,20.6924747040067,20.1135270389935,38.4429032258065,74.4427586206897,133.457741935484,108.160666666667,23.8009677419355,0.269963225806452,0.286835517241379,0.455609677419355,0.542650333333333,1.00380096774194,1.31069666666667,1.63642612903226,-6.85741935483871,-6.97051724137931,-0.128709677419355,3.93866666666667,14.0829032258065,18.4088333333333,21.4951612903226,0,2,0,0,0,1,1,0,0,0,0,3,5,7
843,2016,0.2,44.9956131,-75.2595139,2016-04-29,2975,1709.32935650341,3573.2759244,2016-07-24,1.04709677419355,4.47724137931035,2.49483870967742,1.62266666666667,0.859354838709677,2.829,2.07548387096774,6.19678694029677,9.05961137425517,14.5606744735774,22.5811357249933,23.5184338038,20.6924747040067,20.1135270389935,38.4429032258065,74.4427586206897,133.457741935484,108.160666666667,23.8009677419355,0.269963225806452,0.286835517241379,0.455609677419355,0.542650333333333,1.00380096774194,1.31069666666667,1.63642612903226,-6.85741935483871,-6.97051724137931,-0.128709677419355,3.93866666666667,14.0829032258065,18.4088333333333,21.4951612903226,0,2,0,0,0,1,1,0,0,0,0,3,5,7
844,2016,0.4,42.981115,-81.641405,2016-05-23,2975,1709.32935650341,3587.3121168,2016-08-01,1.59193548387097,2.56862068965517,4.07451612903226,2.432,2.10322580645161,2.24866666666667,2.81645161290323,6.06826857172258,9.4344262460931,13.2050993786645,18.9620283620733,21.415981976929,22.2317911149933,19.0455928987935,11.6025806451613,7.52689655172414,2.98903225806452,2.90266666666667,0,0.371016451612903,0.411463793103448,0.592208387096774,0.641024666666667,1.13482322580645,1.435211,1.86886870967742,-3.66741935483871,-2.24431034482759,3.33725806451613,5.42933333333333,14.0361290322581,18.7215,22.0229032258065,0,0,2,0,0,0,0,0,0,0,0,0,5,8
845,2016,1.32,42.981853,-81.642414,2016-05-24,2950,1694.96524426388,3553.379931,2016-08-01,1.60225806451613,2.67172413793103,4.11096774193548,2.45666666666667,2.21967741935484,2.31233333333333,2.87838709677419,6.07193902189677,9.44923362834828,13.2546822306968,18.9892723798567,21.449817518871,22.2729388206267,19.0727343190419,12.6,8.46896551724138,3.41677419354839,2.975,0,0.36847064516129,0.40873724137931,0.589605806451613,0.636959,1.12935677419355,1.427735,1.86117064516129,-3.77354838709677,-2.33534482758621,3.27112903225806,5.34633333333333,13.9820967741935,18.6633333333333,21.9466129032258,0,0,2,0,0,0,0,0,0,0,0,0,5,8
846,2016,0.2,43.404357,-81.392513,NA,NA,NA,3625.1795148,NA,2.85032258064516,3.10379310344828,5.5841935483871,2.883,2.11451612903226,1.97,2.77161290322581,5.93434607839355,9.62113957652069,14.1237550439935,19.8436828606833,21.3873850791452,22.1289940739667,19.6160721896452,53.5816129032258,65.4831034482759,55.5845161290323,21.484,0,0.355596774193548,0.391227586206897,0.564311290322581,0.601338333333333,1.08533677419355,1.34074933333333,1.73229870967742,-4.49145161290323,-3.15206896551724,2.36290322580645,4.2975,13.3195161290323,17.6948333333333,21.0553225806452,0,0,3,0,0,0,1,0,0,0,0,0,4,5
847,2016,1.38,43.440153,-80.813138,NA,2925,1680.60113202436,3508.5800244,2016-07-27,2.00322580645161,2.1,4.6258064516129,3.06,1.45741935483871,1.38433333333333,2.68096774193548,6.0745494781129,9.76471907868276,14.0264154557419,19.40079286741,21.8432323543452,23.0621254843967,19.4252161604677,39.658064516129,38.421724137931,24.7241935483871,10.0353333333333,0,0.329886129032258,0.374148620689655,0.536954193548387,0.575710333333333,1.04951419354839,1.27330166666667,1.54252903225806,-5.35758064516129,-3.78,1.86274193548387,3.93,13.2382258064516,17.4881666666667,20.8117741935484,0,0,1,0,0,0,0,0,0,0,0,1,4,6
848,2016,0.2,44.266592,-79.744706,NA,2650,1522.59589738959,3514.7152212,2016-07-22,1.59774193548387,2.11827586206897,4.37645161290323,1.85233333333333,1.52516129032258,1.197,1.90967741935484,6.25783237155484,9.44055379820345,13.610313893771,21.5422021903867,21.7608686905677,22.5620610797333,20.3730271202065,63.5525806451613,65.0462068965517,75.5361290322581,47.9136666666667,1.24032258064516,0.312931612903226,0.350016551724138,0.487853225806452,0.519282666666667,1.00413806451613,1.21770133333333,1.5421164516129,-5.54725806451613,-4.71,0.503225806451613,3.1275,12.8940322580645,17.512,21.2277419354839,0,0,1,0,0,0,0,0,0,0,0,2,5,7
849,2016,1.03,42.348886,-82.322552,NA,3100,1781.14991770103,4163.82171,2016-07-21,1.03483870967742,1.84896551724138,3.55258064516129,2.71,1.34709677419355,1.33133333333333,4.37064516129032,6.25941018663226,9.25022585095172,13.0343233098968,17.7459752660067,21.3119304345387,22.6898002472033,18.812479131,1.35161290322581,0.446896551724138,0.206774193548387,0,0,0.414322258064516,0.452216206896552,0.645431612903226,0.712273666666667,1.21762870967742,1.581916,1.98678419354839,-2.385,-0.994310344827586,4.35241935483871,6.4545,14.5206451612903,20.1563333333333,23.2511290322581,0,0,1,1,0,0,1,0,0,0,0,0,5,9
850,2016,5.6,42.348886,-82.322552,NA,NA,NA,4163.82171,NA,1.03483870967742,1.84896551724138,3.55258064516129,2.71,1.34709677419355,1.33133333333333,4.37064516129032,6.25941018663226,9.25022585095172,13.0343233098968,17.7459752660067,21.3119304345387,22.6898002472033,18.812479131,1.35161290322581,0.446896551724138,0.206774193548387,0,0,0.414322258064516,0.452216206896552,0.645431612903226,0.712273666666667,1.21762870967742,1.581916,1.98678419354839,-2.385,-0.994310344827586,4.35241935483871,6.4545,14.5206451612903,20.1563333333333,23.2511290322581,0,0,1,1,0,0,1,0,0,0,0,0,5,9
851,2016,3.27,42.348886,-82.322552,NA,3375,1939.1551523358,4163.82171,2016-07-27,1.03483870967742,1.84896551724138,3.55258064516129,2.71,1.34709677419355,1.33133333333333,4.37064516129032,6.25941018663226,9.25022585095172,13.0343233098968,17.7459752660067,21.3119304345387,22.6898002472033,18.812479131,1.35161290322581,0.446896551724138,0.206774193548387,0,0,0.414322258064516,0.452216206896552,0.645431612903226,0.712273666666667,1.21762870967742,1.581916,1.98678419354839,-2.385,-0.994310344827586,4.35241935483871,6.4545,14.5206451612903,20.1563333333333,23.2511290322581,0,0,1,1,0,0,1,0,0,0,0,0,5,9
